id,name,followers,genres,popularity,related_artists_count,related_artists_ids
0DFvbhMYU4qVthtdZA26Ll,DuoViolins,3233.0,[],48,20,3gyp3OwaUX6NfBy1sHvY8b;1K2Ux7OFkiLzd1mcU0fvyK;21M0yXfdN2ewdzss4Sqf8M;7nuSTNTAcDVJULc1be6vAZ;6EdXBTjIDwu5aYv4U3K8TI
0C86lmpnwiyLDUiyo4d0P1,BRELAND,29690.0,[],58,20,5OCZWZ399lBKgxBxE8cjRM;6Rw7DRa1dzChBvxGPCpOxU;4YTk2H7LWeoCgdoQ5umieQ;7xZTozOYTK6YKaxcQxeBdP;0FvJm0y2eHw0aPkLLU3sIG
2GaynEwi8XdZuZ372KKsgc,Creek Boyz,11031.0,['baltimore hip hop'],43,20,6M1Lr0BHximROq5OdsTGc0;5Berubt6ysOy2LCMyqhmXP;1ZLO8d7zll1WeQJUHaxQer;0xTcxl35DKXUeYRWqY10w6;4TEJudQY2pXxVHPE3gD2EU
2nFnPw0tOG9NthgjzH2fMW,C.J.,46.0,[],9,0,
0ncLDFucepUzunDlUH5DZJ,Rush,28.0,[],1,0,
2sPT5JRD6G3e1Ux78sVkf6,Werner Herbers,15.0,[],17,20,3eFUFS4ySxHaaoMz5gtVQS;5CmnOaKtAjYfKfg1YygKFg;2i19i4VXqaJLgEj40NvF1J;0mbBXYZeKACBZgaQmfiqlZ;4Yrj0GgFAKgdu9vwICQzi7
005ppBcDhgC9mj7CgRmv1D,Bamba Bakya,527.0,[],37,20,0Eyu7MSg0N3UtTb9NDDDsW;45W4EDnXayqLZPpJQJAKN3;1lDx24tVvy8JVKOVjnlJfv;4DqSAnlpn10M4pHUFPEt4E;00Y76ybB3PJCRrIlUXk7CZ
5HWd8Fs16vzLTKFEiZbLdg,The Real Thing,294.0,['norwegian jazz'],13,20,6ygR3YSniIYRWPQxK0O4vm;10KsOu0AxDLBloCXOeir2P;6Q8A9S9o98GqVGzDdiwvTH;0KbBCFooRMQW5DvKcKSgdK;45yZ5RiWGNycox1o1BuLLC
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,42244011.0,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary']",92,20,0hCNtLu0JehylgoiP8L4Gh;6vWDO969PvNqNYHIOW5v0m;2DlGxzQSjYe5N6G9nkYghR;6wPhSqRtPu1UhRCDX5yaDJ;6LqNN22kT3074XbTVUrhzX
3TVXtAsR1Inumwj472S9r4,Drake,54416812.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",98,20,0c173mlxpT3dSFRgMO8XPh;6l3HvQ5sa6mXTsMTB19rO5;67nwj3Y5sZQLl72VNUHEYE;20sxb77xiYeusSH8cVdatc;3KV3p5EY4AvKxOlhGHORLg
5f7VJjfbwm532GiveGC0ZK,Lil Baby,6789005.0,"['atl hip hop', 'atl trap', 'rap', 'trap']",93,20,3uJx5SnOM59Li7lCxA3b29;2hlmm7s2ICUX0LVIhVFlZQ;46SHBwWsqBkxI7EeeBEQG7;0iEtIxbK0KxaSlF7G42ZOp;4yTmEo2clwWq2jwelvqgVv
3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,12448153.0,"['argentine hip hop', 'reggaeton', 'trap argentino', 'trap latino']",79,20,1vqR17Iv8VFdzure1TAXEq;1bAftSH8umNcGZ0uyV7LMg;4C29ETLBPmYKYwtJUepbJz;4m6ubhNsdwF4psNf3R8kwR;0VZrPa7mWAYXH4CwmYk8Km
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,20113453.0,"['modern rock', 'rock']",86,20,0RpddSzUHfncUWNJXKOsjy;4njdEjTnLfcGImKZu1iSrz;3NPpFNZtSTHheNBaWC82rB;4j56EQDQu5XnL7R3E9iFJT;20JZFwl6HVl6yg8a4H3ZqK
3IMSkE3ztjCySBCGRTyh47,Hugo,432.0,[],10,20,5kPhAZL6iV8iDywUmIPC3g;5ibuHRa6wLxSA39AoKYD7B;5jm3x1qIibWdKSEMw2G011;3iW4UAZQOJEXLW7L3H04gm;7xvGv30KCVdDE22whQYggF
1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,2060406.0,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'uk contemporary r&b']",79,20,30DhU7BDmF4PH0JVhu8ZRg;7jZMxhsB8djyIbYmoiJSTs;3Y7RZ31TRPVadSFVy1o8os;16rCzZOMQX7P8Kmn5YKexI;6tUJpYN2aYiXbzAcg0pIOo
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,25580.0,[],62,20,759h9uEwoHm8KKq1pGI9RH;1kB7GlXzdNWl28zLcOkQqU;5GIaRpKCtzquc5UUicqe50;1Ymky4GOgYA1NI96FCY8yE;5mnS9jJdKQQcRSqFu5YPVe
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,16118616.0,"['rap', 'slap house']",94,20,13ubrt8QOOCPljQ2FL1Kca;15iVAtD3s3FsQR4w1v6M0P;2hPgGN4uhvXAxiXQBIXOmE;2P5sC9cVZDToPxyomzF1UH;5dHt1vcEm9qb8fCyLcB3HL
64Bnlany1OG6esdJyOxyey,Tanzeel Khan,23413.0,[],51,20,4lMtdJMEHNQok5YLbgUBEz;5lMNphVhMLvhFmTWiKiLA2;52sAo4U0x2dfde5UYFDU2n;3bAFvRjPZrpRz9Ox1sElQa;1dqPqXbxxYtCtLbKeAN2Ss
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,1678738.0,"['contemporary country', 'deep talent show']",88,20,68abRTdO4meYReMWHvBYb0;77kULmXAQ6vWer7IIHdGzI;3oSJ7TBVCWMDMiYjXNiCKE;78YqeIji3mgAS2K1Maca6x;7z5WFjZAIYejWy0NI5lv4T
6Kqe1Ho8wEIhECb8NA0ZHg,Rainbow,162.0,[],6,20,7oj2jpHGmc5KkScNMINHiT;1TDX7bYFMCOEjdaU9JGMv6;63EL1MAD0a6buClalqfplU;7BdJacBfrn2KRKt8DOVGxk;2HbWrqrvobClRRn5uZb1V4
5gmYIZpH1l8t94NoRZRB5x,Los Hermanos,330.0,[],11,20,4rfloggcJ9HYR3vOvepYB3;2Y3cH3SUZL9XKfKD3novXt;2JW9UTb6ViFLYf7VQxBJqD;62AXfUCZHr4OlF8JOu8p0I;0si3qPiSptTnVbdGByVAMd
2ywFUqjB83BvAZy4eyNFN8,Marcelo Bonfá,5353.0,[],28,20,5hmsETFK65bzCg0ORAboDr;4GIB9MiZTggcpRXOPXRSJe;2azqeHE13Y8hP8YAjew9zL;6ysWe8Q95VUwcU6LKaY4Rk;3LWCuB9QxDmpLhhGwqU04N
5kRbLxZb1mTjdi1xEHynwZ,Rogerio Flausino,1536.0,['disney portugues brasil'],35,20,3EFgQ6ZYoKCKzpMOD4eVWV;4fp0N4WchcumIW5HNGpPwa;0iRfvdZLTCqpYUAJO0SNMQ;2AOY5M4xwjPU7PChNCm7aQ;2xhtX9ufvSwDbiH9VQ8pHr
3cKibTceEPC4etWSTJ9f2T,Agatha,383.0,[],4,20,5iTR8OHF9UrVqzw1TfQ1zR;3tzQ9sC3YZQ7VEC3sVfdpr;6VBVvn8IVEsYW19a9LtGPF;44RkIqWXdkc9K60ZGDggae;0PlehOVK1rmXyJqSut7HL5
1fmpm6FcxzHmCoY4PwtO67,Extreme,2.0,[],0,20,65ufPi4BOyK0Yv96QK4KVq;2Ny2nAlohFV0TuSGmLzUDS;6eFgPQXeuXHQipQ7SyTo5b;4JNAqdfx2I2wLGoY9rc3od;7rZbWZkF4TUeGBj3l3RaYt
1PbBg2aYjWLKRk84zJK15x,Echosmith,568710.0,"['dance pop', 'electropop', 'indie poptimism', 'pop rock']",64,20,5ivCbtrcD5N4rD337xIb2z;5pdyjBIaY5o1yOyexGIUc6;4iiQabGKtS2RtTKpVkrVTw;3yQxGz288i3AqOxq7LYHUU;4N874uPqBka1QiCvnCVOtr
2k67IAknAbf9ShxGNRU2wB,Salebarbes,2886.0,['country quebecois'],28,20,3RUhRfkoni9io2XaF9oHcw;7jzorVHG8H92WNFGhpYjeI;5PBVcwGdkX9vYCBX8rkDRb;7p782dsUHlZQc7c00jmJeb;64fMKV2ZwEwW0MaPSVGHZk
5xot390AiXLP31vSxqETiP,Beni Araki,11.0,[],3,0,
6KqWmNVLhkGIPwoFUdwLGp,Zion,156.0,[],25,20,7awyvLSthqOcL5A3hnR1pf;16Juw2gfa9IxEL3Vu69cH7;3YXpTiyVmYCfANOlnWv6vr;3wHFMBX1F1iNKdShFFCoin;5pZE9tgrhmIGWAsJZ7YxNK
2BqsXTlJYXoSgktLsTfGSP,Zion,258.0,[],35,20,00ynzcADdPN4jUqiwb5D8A;7awyvLSthqOcL5A3hnR1pf;5h8flnXuWjJqOAB6LGPBQk;2vSx3HnDSBYXin1oD9RBAb;5pZE9tgrhmIGWAsJZ7YxNK
5oL0GAI8fKD0Wgbr4Em9AS,Shooter Kahlon,5004.0,[],51,20,3cDu4bMjtFHdCvDD93cDUN;6PdJJhJWHFRtoERTQ8JGq1;1Q336rkYUNpChkxpCjGH7O;7balJhYEvDHAshA39peuCr;3bCfmBmsKvp4UXialp6xNZ
7GAYMj354pCJ0yazsS0ryj,Noel Holler,1313.0,[],43,20,1I5pYXplsbqmHaVWlAEhla;2qY02HUpBMVIy3oGX8URf1;0K3HwnyYaxoQO9hZCBLtOH;6ag0HxAKmKQFDXVdt6FUVx;4gSsv9FQDyXx0GUkZYha7v
6W0OkcG0lOZPd5Dvc9xeaI,Peter Lika,43.0,[],24,20,5eTaBnmQUrP4T840gUJZCt;6ypEJsT4klQo4mixjzrDMd;6YyNPEUDbutK5eL4Z0AXAa;29JNmmU49Y1SIjlinCwBax;3XXTaBmrQLR1D7udoWmZAo
5yd6wyqEu1ltU3MxivX45Y,Kúra,4516.0,['danish electronic'],34,20,5nCR6L56rJtT8Us0CuYQmv;0qdhFzhTUnvl4DP4rJSGTh;1p2jAzBu31C2CoORbhZROz;2I4hRNCYkPKJQlkoEZKjYx;1WjBIvYAnZTkTh5UiZNwlR
0az6y7AjCCOAZzAF3i1Jaq,Bleech,1007.0,[],40,20,1DGJ1GEe2jnLFOLJTnk49v;6BgObl0N7gA4H9i5cYkcSt;4zkws951YdoVklOPmZLs1Z;04DWEAya7XTLBnM0TPIhOm;5T7TSop5FgQri5zp75jZ3G
1n02UdnML6G4wR162YsSRi,Nikki Yanofsky,30978.0,"['canadian pop', 'vocal jazz']",40,20,31xWBejhhuVdm9zRmCQuse;4HXtFN7bAZUp0GtsRRpzW2;7JAxSqDybAiZCDoqJ1R1fc;1HExVl6jUdYXFYmB6GoKDV;19GI8I4UhSpBl8Y9XpKyT4
6BMhCQJYHxxKAeqYS1p5rY,Hinder,1333935.0,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",65,20,4nCzT3o7lMgCWBcmdwCMsT;74eX4C98E4FCrAMl39qRsJ;70BYFdaZbEKbeauJ670ysI;2AVVj8ezW2mJ0v8u7XydiF;0DrXhci3WAyo0WJv1RBOG6
4O44c8bI3CMBhkYgClyYUY,Orlando Quartet,114.0,[],22,20,1AkECB0lAXUvLJmroDz72G;4TobG3qjIz6guqnm5VD9aQ;0Sa1iJBa3qhiBZOjjPrXDQ;0lKtzF4ocJKLhHVeBuCo2A;5pAFKhoqlYPpCSiTOjh9Bz
1TlFTSPL1hXKUTjHIqqFvV,Josep Pons,172.0,['orchestral performance'],37,20,2LxnoYPOe0FCLC82R3xgO2;00q3HI6mnGUJqMlfwBJTco;2prZJWfQMnIgwUKxKcBxH7;1aCLiYz6Kl83key0zcgCxc;2MMdTWWDamS8wyZJ6Hosch
0A0TiyiQ9fqOFcpT4kLphL,Asher,891.0,[],24,20,77vYj1iBHh1gao0yd7ryGl;6HHwfKLPp4UtvfLEXpmVGl;0Gzx0kLgEZkaNJYGJCbdYR;42BijcvRlyDuike6XF4QGd;13bLOmOuvVF16DXkFbRC2d
3j6BKDjFfl67JiB3gUIWW6,Milano,362.0,[],18,7,0ZpFqOP7FZQpKbS5stD2ze;0xaOOqvp57psDQMFRlajFH;1ZP7gh2IB3ne6SuMudflSG;1BmEPjXHyBgwuCPsQTmChB;50GAVxGqL8Z9p2ce9Mvf9d
281UQ7AVZHe3bzoSixuhIw,The Smiths,3445.0,[],22,0,
6U8Jv7oc7hXN7HDIOaKz6r,Pina Carmirelli,230.0,['italian violin'],26,0,
0yAGByFlTDAxneKdhUQMau,Solar,865.0,[],10,0,
1PXgt52rSd8VNGFN0USMN3,MK,4.0,[],0,0,
2NebMQWwk3XZK7qUvmTfsl,El Soldado,360.0,[],3,0,
72ymWuTPbYzP6Z34pScXyo,Venus,149.0,[],17,20,6heOvPHdOOVlmsZSy59rps;7A8xieOmKCPzhS0mCCEJoX;2Dwj57Lxvpzf4alXo4EQpT;0lNW0AURHXvFX4jz9CMHlJ;4xvNyHl9g3K8U2n5kOwCSJ
1cw5oPFPiFEZbDDuVL6Q6k,Tomo,0.0,[],0,0,
6kzm1s9Z0leq5UTGwouVTA,Austin Jenckes,5493.0,['country pop'],45,20,63wjVVauFUQ4gBw6QXTT5N;0uzF7KK6coJpJvOW6Vrv1H;4a7Lph9rg3M7YU0sbGay0e;5pyVHz7lcfqKoV9BflFYwN;3aUXK61VCf5255a0LqhuPQ
1K544ooNoXhpYWKx73rmpm,Sublime,154.0,[],10,0,
0DoWlk1NzQp1VWVFtZOb8Y,Saint Sinner,8646.0,['downtempo bass'],53,20,5Da6Z6taYuywICqGUwocwu;6r1h2CZVoKSTyKANP5Ptu5;6o52orvClP7ba1qV4zMVlg;73ugasbC1ddkHpHMWCNO4U;36NAuk7D3nO0JFfgZf3XI7
1JP8fZ1iHFVVSOxgjYoB3r,Royal Blood,1942.0,[],9,20,0VoZib95t2RVLowxmuJEJv;1rAJU7PMGaeL9yDzJIJhSB;02m3zUZ22DsQCXQsjjSCwQ;5xwd7lKJeb2opUvYZnXFut;7qh7VUg1GOWzb1DklOkwBd
7h7RCEJXdzbsEulBquEQJW,Pooja Gaitonde,294.0,[],18,20,4Qpbhxe0sO2zhvUVfODdZw;0LeUpBwj8bn5l7YR5RNK3R;4N8z2CTrbGkT50OoGj3Z2P;6C3jRadgx0CpkrfdJT9Nnw;1BR3JsrtzEOuFXisR5SPwU
3AE1c5ny1Q8MMR1OxqyLaA,Saicharan,79.0,['telugu indie'],29,0,
4A2XSc4OJjuPY4l6NjnrDj,Ram Miriyala,1670.0,[],57,20,3bKJ5PWY9uLhNGhTKiBrlG;7l8YWhszshSlwN43NtokOO;5FOhBMFQo0pDhvISlFmxdi;7Fa8B0rJSmeeGjYCJJXrb3;1pDF5UltcypyatITA3Pduo
6ek1x1M1CmOvDPVODuNiCc,Kurban,12.0,['uyghur folk'],1,16,3yFy2wCeHAzYtaCu1QOlOp;38HPnY68Wm2GnIZJyVl4hu;0MWCqaiWT62mPndXlhuQ1e;6s056qNJeRuQ6kRwOTjZXo;7pLZD0mmYbx3P22o5Zufga
3hNeqkPoPjRco9xnz0t53C,S. P. Balasubrahmanyam,0.0,[],13,20,6pZltjx3uKeLpi2cHpu2Ve;1dTnN1YQbM4AeN5aFG0PLY;15Z6MWPrXCZD0TwlA36BeH;2i6aLQJQqwTbIcyFpQAXGA;1FbX3G2O7ByrQ7GN1rz2Lo
01DfmC2C41PninYSOgeRU5,Axix,1408.0,['nepali indie'],22,20,2IVFOFTNajnVbBExtvmwlq;74oGJysI0xRTm958Av59mw;3ItMODusDsn4Krkedm8fb9;3Ols8mMOUzTAbtPmkm7HTa;0fa1dqYAHk0QXsBjLi6X4P
4z0z82pXirH1TrygipQlOo,Afsana Khan,18490.0,"['desi pop', 'punjabi pop']",61,20,4buk1Dwc5ynSnOGVeMJOON;0wsuu0i3CbgYaormvhnXat;6ti9mMVGU3e9MtpFh69Knr;01DlVvmRpQFutrYzh0HmF8;2praKdsjYPKh2yNXBdTWGT
61TBwoNacct3xrgHpQrP1r,Suresh Talwalkar,283.0,"['hindustani classical', 'tabla']",12,20,5XpReoXFOPmtxurQEeLWiA;2OOZc3gPOhhAjaae9GtTVM;0tfD2zkti4z63B6b7B4vj7;6ZxwOgXJmOpjthYOeykz2j;6eQkl3MG7vYVgps50RUWOf
0cPN6x5LmDIZjp6gFmAkqw,Twin Strings,5369.0,['indian indie'],32,20,3qpyErDI4i90q5EGgSRmNK;15iD55LPew2DyTQDqoV0F1;4o0mCeiUIVdknPUMhpO0bd;3xZ9z6k4Suc2O8cAiwMt7h;39fT56OHEL2E98zDKrqBsC
2JWAqfpZpVmQ5nfYHVFn76,Devdutta Manisha Baji,108.0,[],20,20,4SRu30ha29UIjETfV7fZ8O;33Md9EDYPKXkwg5dvwe7xO;6F8o1HX7OnfZ6GkbfwtCbZ;6alTCEe35NN3busJ9xGAlU;6jXbbSOew8uyFiKEcNmACK
2Z5Fwohe32YFEjPpuiSAo1,Aseem,728.0,"['indian singer-songwriter', 'pune indie']",31,20,1f7a91vYZcvnBsTRvxFff1;7f6BJAbvY2XQg8q1ZsUy6L;6nJfc8VBAp8v30xEKDZfgR;2tQF5y205UlqIPUB4kSsDg;4SCDbi4KztQTP0HoOuCNjK
0SFvkCtMeB2DSxgIPX6lzO,Hashbass,291.0,['new delhi indie'],33,20,688Lauh0j7oRekX6qHHIp1;0glNGCIZztkKr1cmnsYdS6;6vwSAnfnlO6Sy37KubGrLh;1t1aTcSp29BcX955AI8JlW;4FMduZvsMYM69TKN3i0YRp
2U5K35Kwj0LqkfG3ENnnSL,Akanksha Bhandari,1189.0,['himachali pop'],43,20,51JL41wIGc0LJonGMZcsyM;7N2dclX5B3iviso9v9TlUT;3qpyErDI4i90q5EGgSRmNK;4RCALXqxv2udxtuLatKPSi;0cPN6x5LmDIZjp6gFmAkqw
65DZUlzTgOf10X6iNVMZza,Vicky,8.0,[],1,0,
0kM8578RqYDhRJMOHVMt06,Blush,5859.0,[],34,20,7tnWfvxjKruxem13i40D8S;3QPcpMC2OO7n7BlPVL07tl;3hyQxgYMRGYvFe30V5USpT;5Na8w4vE4aj9v8vAD9w77l;6oW9KRAZbC1xOlmg2RRyFL
08oI2jyPqbxeZUwW9mZj9d,Ninja,231.0,[],18,20,3VtKeNb2KWiZd7CVuZccJS;3Jx48gJW4txcGcPi33p7GE;406oFsSzz2qjU3FD6fozxu;4MNy6x31S2sAlaqTY7INNs;1sSYaQBOI71QZDZ9OWW3hp
2ScEhgArBEdKyU4vNHSyiY,Sunny Malton,24023.0,['punjabi hip hop'],48,20,56Rei6YiP40kS5yRu6Ozzc;68wOZCvCTgPvVu5OTmABPA;1cqZQSRjE8Bl0PABOkVU9c;1AQswtUT2D149M5GgdyYMv;4KlMHaC25WtBqmtib9zVsB
25RpK0wKK891C05JinG9ii,Dhruv Kapoor,1118.0,['indian singer-songwriter'],22,20,7lTlD9L3QhfOH13Z0n1ibN;5wwyvQQMsmzSUZo6FBoWJL;3Y5nIabMJLTsWgW6Jqdn7n;2tQF5y205UlqIPUB4kSsDg;1kzKlwoZunQPBWRLCZ7ZvS
1HMOlfBc4CK1WXcIeNnLPq,Kamakshi Khanna,1589.0,"['indian singer-songwriter', 'new delhi indie', 'pune indie']",22,20,3FJ13syehmla1ybPZYHYHW;3Y5nIabMJLTsWgW6Jqdn7n;4JSAaGJ5mNSfG0MBxDFQZN;4Kz7utJFZMqzO9lS4mfgvc;4CK1oDthUad8mQBb8GAcfl
3iGhlvzpXc0UHBQ7klAItX,Mitraz,2639.0,[],31,20,6VcZRBDu351pzWiKSe6FCu;6AnaSR2v4cVLb6FDjkixnq;2O0JXlpMv39NnRZXjFDFbU;29ggvWc5EMcSk5RLQ5aXHr;0FHOJryrpHtkKAZMKULXXn
2JJKoRrK7Eec7jlcjFB7sc,Dabzee,423.0,['malayalam hip hop'],13,20,4AJoyMa0S1kgtcde6gtKBB;0lOLPZ7YJFRdpjon1K9f4T;2LJPuiESacNin3Pz3SOXVd;2epRpDIZDqjmxSyysULdTQ;5p9JGMLIhN4HFvl7Tyh6FL
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,4493811.0,"['contemporary country', 'country', 'country road']",79,20,2qgvmDsc4jrqbAbjq1HGM2;6ktyNEnEukKzskQEiXgCFD;1zhIzONVRlTfD1VQRauHMl;1By9QBFnjZAoI83BZppHlt;7vCtweS8UVAXTyau2j0rDT
4SMwee0GlMCJLeTGpLDHF9,Stylo,224.0,[],22,20,7HkyRbXkBRVSnDHXBUmgoM;0aTTWxxTAaiBqDesor05Zi;3WTLYoi6V2CC4FH0pPVYAs;5zZXHXCSgl8RukYvMDxBYe;3OrLvuL2F02a9VTpBQgqtJ
4Eei4hah8PwbKYcGkXcdEk,Dudley Slang,77.0,[],3,0,
7nqTyqF65QRxkyWXFHHQxW,Blazy,37.0,[],1,0,
6vxQ8Ns6PYg3Myg2LjTaqn,Mirtha Iturra,17.0,[],14,0,
5nNDac7tfswDOR9bSIsT25,Euphoria,588.0,[],8,0,
5FYAL8E0y4x6dY99Zb7vbu,The Everly Brothers,2.0,[],2,0,
6MRwd4AkKLwwTs2WffLxha,Roy Orbison,1.0,[],2,0,
59waMToimKeZk5raCHzeST,Cliff Richard,0.0,[],14,0,
4pQArMrRirjS8vKhLznAIM,Ricky Nelson,0.0,[],2,0,
4flUPw1sz3Nn3RfRdrq8gD,Kazu,0.0,[],1,0,
02X6F6VYgaqeOPC0XwJ4zl,Rita,674.0,[],11,0,
5EtlCLPgMfYzYZ7CNOrQ5X,Hit-Boy,11.0,[],4,0,
2607FVBVmA8KsoekiODeYe,Joan La Barbara,1344.0,"['american contemporary classical', 'experimental vocal']",16,20,1Z3fF5lZdCM0ZHugkGoH8s;1PkHJjF1xi14xDs7hytb3q;60p2TqH9OKWfKB46wWaGIQ;7z1cAIqQ5HVLA84nTRDKIq;5IRpEZK7VBzlYsJ4aG7z2h
7f0dOsULeYhspGxCDZxTco,Nithya Balaji,35.0,['tamil indie'],18,20,3geJvdan192fl5yv3pTT8a;0W6yV529ajj6imwa7W7aZZ;14qg9UWCc148OyAIFweIyK;2Zd2vjgpbNyrdXtmuO213W;3k4ieeq8zZ9g68p2Uj7qwD
5Xv2Tuk1hExZ3lqRLpf2Xt,Divino,373.0,[],32,20,2qbEtwBVyobgpNP5KcHE9J;7a9gFzWS5uEHtbNNgA6xyM;0xf0KaVp6AMWgesiBh6fee;5gUZ67Vzi1FV2SnrWl1GlE;11IcDecUvnKOttYzE3d0Z1
43QU3aNgNZubtmd0MSOLTX,Wolfram Christ,133.0,[],21,20,0RkCYrO4cNyWVkWeRBFco7;4w8yzPixoCNwxRpUZYpWpP;0atCvjK2GL6ezQFGOQOYQo;1dWMbVkHSz6Ype77qLSnmE;4OVVewxJ41vTt4yKBOZQCP
5puYkZFJ4JkrJGEYnMSNVd,Euphoria,3645.0,[],24,20,33132SkzbRbOGL6fQBWHqQ;759QiRQCMliwkrJqosHbmm;2fizRsm6KDWZvysU00yZrX;0Xbdgzdm7k9BJ5gUgmAkpy;2L16nDKTxhFGaDriR2AHTB
03glCng6Rn5rLSyqEZsF9m,Venus,0.0,[],5,20,2AL6zGpF8yWN4CTsji9338;0pesDvRXLY3CPyzTcdC51C;0y8HE4Hjr1fG5L1KgLr2pj;0TYERornWfIPWQ6h8LulFq;4WSOIIH0NMUtSySq3X6L05
7E6qpJrYAwSXiRoIdinURK,Enno Senft,7.0,[],15,20,5VQLwuYujrslsmkJfKoaKg;2IRFbC8YMmUQPJDBvNIboQ;2iiFHth0HjyRKy7HJz1KoD;6Owd10NJNLUYlRTUpb5rGB;7qYHzUlgcMWSjuMv9BE4Bx
07Mhm295Bi31K1cnwZMpNR,Emil Maas,42.0,[],28,20,3Fh9zNaErzNE0uHLwrsION;4fZVzi00xb3DKLG1GSSCUE;3mDvIu0vdHpJwawVav9vD9;1qHEHDe5Y2gtBmUw5OIwCp;3CECMsOPoB4JSPZYFrtVaZ
5S5ZSqk0z2CBHuCbqHjzCz,T.K. Soul,33627.0,['southern soul blues'],44,20,2o7JH91l49F2yNM0y46nST;20TZREwKABjTTuzszVeTyX;00kBiSlrYMlXhOYYERPINM;4r3SnXMswiuZZNDD1OzJqv;6NNVVLQbIfGVnNCUpQsdLw
1fQjnqjci3FQW40E17gW1T,Stylo,29.0,[],1,0,
5XLWHp9tjK7PWm7SMcvo2q,Restless Road,27601.0,[],48,20,5jfImMkUYyViFJrhdfYt1c;6to2NJmRWY1h7rLU4c9TyG;0AtQAehoytV7j1r4O16dRb;1SKdnfGF5KypZsRJCb7M7h;2dZ1l4hWgtbMS0N5T9Oalb
03cBG8kNCT0uj0IwwWlb0e,Flight School,671.0,[],15,0,
3fogaYCver1teKoyOEMdYW,Andreas Röhn,6.0,[],2,0,
6fkV4LaygxybcMjo4cJLrI,Andris Nelsons,3624.0,['orchestral performance'],41,20,0cxXnDhpgxcMMkKddhORHY;0IuqAyi5CMgpuyhckrcqNs;3EQvBmWlfyaRLGDuVfKmve;3FEd0qHPFOgcpfw7bCXB4x;6aL4ovuNuBg7rmrPjOTIUN
30oVwXZSlElygdNpcUIFBk,Sainte Vie,6908.0,['organic electronic'],40,0,
0a5ue2CtR4QZMo0r11hE5k,Panama,966.0,['rock viet'],0,0,
1oueQWyrcULGbpk0DyiqGf,Armored Dawn,13876.0,['brazilian metal'],36,20,7xRCuSBEiVCIJWCSIYQ7Ni;7kuQXPKyQ8uCgzVQDWuuMe;5rs1W6F1nRcbAeyUeG6geZ;21kOnEEep2tQMfxvdrAcm5;5ypXEfpGZT9INBzsIdLQWP
24M2trTkK8qpaNZx2lUJrk,Cammie,68.0,[],10,0,
5cYcI546S8Lf97m4mNdYLD,Solar,436164.0,['k-pop'],54,20,1eTft3tXynrKdo6XD7QHLL;0BqRGrwqndrtNkojXiqIzL;7bmYpVgQub656uNTu6qGNQ;2VBbKqAfVGANfOCTxehgCy;62T5PGHWJ9sxP2SJq20IHq
6XY7hOwWs0Cw0Pfw3YGgGY,Mirage,505.0,[],12,0,
6NvCIXImNJczjPvIuJnf99,Ghost,296.0,[],18,20,5l1nhzGtaz1WxebdciEenm;1SqP7XwK5pJqhoL3bwqF2v;3xwRbgX7hzBRtarH4aEaJt;4sCSnttUjDlUS3ztlbq3Ho;1HqB7rrPzpiqR9OMNKfZdE
0H9HCqWNZ47Sl7JvsAnJ8o,Hartmut Höll,207.0,['art song'],21,20,2WPaVVSzGZZIOGKJJV3GRS;27BeGbsWkRPd72UTvknd7i;77LIzLu0vVqpJSLd7xQKTU;1Q69StaprDxMLvxSLFztRA;75dN1x42c0LtoRuBOz2huI
5YKhjeMVBdWAOKxkMV83fO,Waldemar Döling,46.0,[],25,20,7KOwVfknhg0rqcPbqWnbOk;5nOcHGRAGtSiDhvDh8ApF0;3dr3x6Tlks5q70xtPwHqJT;3zwSyt4xRFsh2fGuI4eRU2;0um5D9J41IsM3qq6F4F5nZ
3qi5fhSI6aUecvRN0XqIJ2,MistaJam,4584.0,[],44,20,5YzGCkGA6XEGKs2C9KRVKA;1owCC0eLSdPUND3qAAFEmv;4mRHCOgJQT3Pe6zV89tfYC;0FlBLkbHEvmCMu2X46Ail1;3ZofUaICtW8tXkjuM26Gxq
3fWcIRZlzhMl2YNACMvHui,Paradox,1261.0,['desi trap'],20,20,1cZXy31snJUWXKwhWRyDgs;4g8Z4if0DrwN5H83ZGpZ44;4HQz6xUrKEKQ8nmMKsfvkB;3ioOEaiQ1Zw6RMCesOOWfZ;5gzMmZ8RKovEfs38ca7hkG
